label,review
1,"【[来]""跑男""来啦！#Running Man#亚洲巡演北京站】#HAHA##金钟国##池石镇##姜Gary#亮相北京，今晚他们将在北京举行Running Man中国内地首场演出，四人诚意十足，整场活动预计共将演唱13首歌曲[鼓掌]...你最喜欢哪位？....现场高清图请戳：http://t.cn/z835wxU 节目没看够的请戳：http://t.cn/zjBPbNv"
0,[哈哈][衰] #找乐的中国苦逼#
1,@郝?京华时报  @靠谱吃货  @CheneyLB  我也要这个奖 //@我想说真话-:@拜金小豆 @阿滋猫小fan @MR小a 这个不错哈哈，有时间可以再走一趟，一直喜欢他家的贝谷O(∩_∩)O哈哈~[嘻嘻]
0,平哥，你哭得我好心疼！[泪] 支持！//@洪一平pennhong:孝不能等，希望看完后的你以后能多打几个电话回家，那哥的泪就没有白流，快快转起来！[爱心传递][心]
1,我的六月[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][威武][威武][威武][威武]
0,是所有人都用同一根吸管嘛？尔康[衰][衰]
1,[爱你]//@GT-RT: Marc Jacobs！
1,快发快发！！！[嘻嘻]//@岳蓉逮谁削谁:能发一张有我脸的么？???
1,真的旺?？ //@扎西泽仁__曼陀罗:回复@小P芳:那女同学要戴一串绿松石。[嘻嘻]夫旺、家旺、事事旺。 //@小P芳:绿松石好像也有叫旺夫石的，女生带很好[可爱]
0,小时代影像全记录都出了，音乐专辑啥时候出？[抓狂][抓狂][抓狂]@郭敬明
0,[蜡烛][蜡烛]//@熊乃瑾xiong: [赞][蜡烛] //@袁咏仪靓靓:[蜡烛][蜡烛][蜡烛][鲜花] //@李心洁:[泪] //@刘涛tamia:妈妈[蜡烛][蜡烛][蜡烛][鲜花][鲜花][鲜花] //@冯远征:妈妈！[泪][泪][泪] //@360手机卫士:伟大的母亲，一路走好//@360李涛: [心]母爱伟大[心][蜡烛]
1,对不起，我笑了[哈哈]//@假情假意假温柔Orz_X:读的第一本，看完晚上就梦见我的男友是条京巴狗，狼狗都不是！！！[泪]
1,#亦家餐厅# 今天@北京国贸饭店 亦家餐厅特意为员工们精心准备了丰盛的午餐[鼓掌]不仅营养丰富，而且别出心裁[赞]【赤胆忠心】【鱼水恩情】【井岗翠柏】【雪山红日】同学们能猜出是哪些菜吗[嘻嘻]
0,//@不淡定??: 天呐 好可怜~//@最爱柯基: [心][话筒]//@梅暗香: 又是被遗弃的娃！[泪]//@玄衣素颜: 求扩散，能帮的伸把手！[泪]@将动保进行到底@梅暗香@张译@上海爱宠领养家园@北京领养日
1,原来车还可以这么玩的。[嘻嘻]
0,咱们的“千山万山行”，腿都软了[泪][泪]@鬼谷靖天 @??WRD @秦诗隅sy @江湖摄像-南哥
0,家里出现小强。吓死了。昨天刚刚放生一只，怎么又来了[衰][衰][衰][衰]
1,那就努力做个非人才吧[哈哈] //@snowerhyx:我本来是人才的！可惜创意在上学的时候被传统教育磨掉一半，工作之后被生活磨掉一半。现在啥也没有了，还是努点力吧…… //@和谐之旅范兆霞：不是人才，也转一下
0,[花心]喜欢这感觉[鼓掌] //@姜??: 靠!这个感觉我好喜欢 肿么办 我觉得我爱上星期天了 混蛋!!!![怒]
1,谢谢哈哈！//@lei0329:高中同班好同学，加油加油，大家都看看吧！！！[鼓掌][鼓掌][鼓掌] @恒星20038 @北漂mww @晚?huang @mengbb930 @文_筱楠是骆夫人 @婷婷0707
0,"哎, 愚昧混乱的年代, 走好, 祝福//@小?的蜗壳: [泪]//@摩娅:挺感动的！刘少奇前妻的孩子们也都那么亲切自然的热爱他们的继母王光美，泪奔啊！王光美的为人也像她的名字一样吧！"
1,此次没抽中的粉丝不要桑心，明天就进入七月啦，我们会开启新一轮的粉丝福利活动[鼓掌] 具体奖品是啥，现在暂时保密，明天你们就知道啦[抱抱]
0,刘爽是我妹妹，和逝者是大学同学 //@听话的小弥陀: 这么年轻啊，什么病？还有右边的为什么@刘爽 ？//@章林-故地重游: 唉[泪] //@福宝和喃喃:天啊！我好喜欢她的[泪][蜡烛] //@小糊涂诸: 我记得她演的英雄无悔 //@鄢蔓:天啊！[蜡烛][泪]为什么？@刘爽
1,终于体会到边洗碗边喝啤酒的快乐[嘻嘻]洗，就要这样洗！
1,呀呀。。。三瓣嘴[抱抱]
0,咸蛋黄土豆丝 好吃的我要热泪纵横[泪]吃了那么美味 原来你在这里 这种感觉就像是一见钟情[泪][泪][泪]
1,我是大房网的托[哈哈] //@金其会_小卒意见:大房网不会是马云的托吧？ //@大江网练蒙蒙: 大家都期待天猫卖房子，据说这样可以拉低房价。
0,这个三月真的是忙疯了，这个星期六日子也好！好不容易接个活动挣个外块，还赶上要参加婚礼去不到！郁闷！三百块钱挣不到不说还倒送一千，看到我这个月都够穷的了。我想做活动！！！！那个一百一百的来钱轻松！[悲伤]
0,"手机上下了两集#running man#,结果没了……这该怎么熬啊……愁死了→我的火车好伴侣啊……[泪][泪][泪] 我在:http://t.cn/z8UJPIx"
0,[失望]人艰不拆
1,学大鼓那个就是第三个，林丛～～ //@周小叁指着西凉高声骂:还有很多都挺不错的，例如和小桂竞争上岗的小兰儿、甘当倒卧的春生、要跟和平大姐学唱大鼓的姑娘... //@红小豆馆主: @周小叁指着西凉高声骂 [哈哈]
0,这是要让咱们死的节奏[抓狂][抓狂][抓狂]
0,回复@Happy和点点:大约在冬季? //@Happy和点点:那个什么，排名不分先后对吧？[哈哈]还有你啥时候回来给自行车解锁[泪]
0,次嗷~乱得嘞~@齐咪女青年 @鲸鱼晶晶   //@Happy张江: @一颗卤蛋__ 对@李代沫Demon 说：就算你现在火了，把我甩了，我没话可说，同志的感情就是这样，禁不起风雨，你刚刚给我打电话是什么意思？威胁我吗？我家里人已经知道我是同志啦，大不了同归于尽。[衰]
0,//@主持者悦明://@_-冰翼-_: [泪]
0,这就是人民公仆的楷模！[怒骂]
1,真的有办法。。。 //@媒体微博助理:可以对瓶喝～[嘻嘻]
0,多可爱的生灵，流泪的时候还留给我们笑容，快救救他们。 //@新闻真相：[泪] //@__深海鱼：[泪] 鱼儿也哭了、//@康ksy：今年的旱灾还真的很厉害的啊//@CAN-新兔子：[泪] //@武当侠士：[泪] //@一厘米的胡同：[泪] 我也哭了
0,[抓狂][抓狂][抓狂]我现在没那么迷路了！我基本认识路了！[衰][怒][鄙视][挖鼻屎] //@朗廷_孙一心: @幽幽的seven 在你走丢以前，跟我们多安排几次饭局吧//@编剧舒心: @小熊怪2010SDAC 看见没？你不能把我丢了...//@上戏幸运毛毛-LHYLD哦: 哈哈哈 会丢么
1,圣诞节已经渐行渐近~~~~三亚的圣诞节日气氛也日益渐浓~~~@三亚维景国际度假酒店 也正在紧锣密鼓的准备中，今年我们又将为您带来怎样流光溢彩的视觉感受呢，敬请期待哦[可爱]
1,#午餐# 猪皮冻是北方冬季长吃的一道凉菜，猪皮经过熬制，富含胶原蛋白，是女士美容利器，更是大老爷们下酒好菜。在年夜饭的大鱼大肉中，点缀这道凉菜，既清凉爽口又高端大气，小伙伴们快试试吧。[爱你] [爱你] [爱你] http://t.cn/8k0dul0
1,试试宾得吧~k5防水的~~//@张一般先生: 小心相机！今天在瑞丽泼水节的相机弄坏，修了几个月！[哈哈]
0,历史上的今天1999年9月23日买了第一个手机，如今手机已经换了多个了，祝号?生日快乐！[泪][蛋糕]
0,现在吃的大粉西红柿?口感最好，可惜冬茬种不了[抓狂]
1,这还不是谦虚关键姐姐领导有方用人得当[赞] //@中俊崔春婷:谦虚的大师真多呀[偷笑] //@金牌厨师磊磊: 指导可不敢向姐姐学习[鼓掌] //@中俊崔春婷:欢迎光临指导！ //@金牌厨师磊磊: 恭禧恭禧[赞] //@中俊老边饺子百子湾店李宁:回复@中俊崔春婷:这两天抽时间去看看
0,我检举：台湾和南韩走私严重！ //@但斌://@江赛春:[吃惊]//@花生余:[衰][哈哈]?物都沉到海里了  //@杭州中哥: 骗子怎么圆谎
0,读过，很受益。诚意推荐。//@小巫weewitch:十年间三次修订，看过很多书评，有褒奖必定也有贬斥，负面评价往往令我捧腹，最雷人的莫过于“这本书是东拼西凑的没啥新鲜观点，我早就在网上看过一模一样的文字了！比如@母乳喂养大本营 ，作者不过是在抄袭别人！”[吃惊][晕]我
0,靠，这让我情何以堪！里面确实好多词儿我都不知道啥意思[衰]
1,[给力][给力][太开心][太开心]
0,微博你能更新的再快些再快些么？无聊的人无聊无聊啊！肿么能介样子，喝酒的领导们快上飞机飞鸟吧[泪]
0,同事舅舅离家出走，希望大家多多留意，可靠消息可与我们联系。//@潘达达希望舅舅一切平安: 是我亲舅舅[泪]大家帮帮忙呀！[握手]//@皮爸可爱多:父亲身体健康 ！无任何疾病嚯残疾！
1,[哈哈] //@Selangmm:[嘻嘻] //@邦比快跑:转发微博
0,回复@未来小小祺的妈妈_Vic:欧巴刚弄死他，哈哈//@未来小小祺的妈妈_Vic:我得脑海里全是江南style[汗][晕][晕]@-梁小铭- @ 众乐乐不如胡乐乐
0,[悠闲][抓狂]又吃“葵花鸡骨架”和“香滑黄埔蛋”。正！
1,感谢评价[哈哈]！健康第一！
1,欢迎~[鼓掌]//@小粉哪吒: @叁佰陆拾叁号V 下次吃这个去，就在@XU-KEKE 公司那边//@敖包会鄂尔多斯文化蒙餐: 表演满意否？[嘻嘻]
1,[哈哈] //@only唯一哥:金正恩的童年@百邦设计张力 @otto-F @Nikki南芳 @粥粥游 @---雅楠---
1,"//@小慧姨婆:对对对。//@10浩仔:[哈哈]睇完唔转对唔住自己呀！我终于明白“食屎啦”呢句话有几深远！//@-??的偏?狂小姐:哈哈哈 睇完感?好?? //@大饼_Benzl:呢句好HI毒啊,我喜欢[哈哈]"
1,转走看看！今年争取去！//@你是我的的梦: 洛阳欢迎你，洛阳的亲们转起来吧 。//@洛阳市旅游局:第30届中国洛阳牡丹文化节开幕式时间已定，各项活动及花园票价图可参考[鼓掌]
1,早上的收获[抱抱]  #WeicoPlus#[抱抱]
0,偶左眼角膜软组织挫伤了[泪]自残的外伤啊，忌妆忌辣
1,欢迎常来～[威武][可爱] //@-_-nonoyes:@1949会所，时尚现代的大四合院，香而不腻的烤鸭，在这里请客太有面了@SUMMER赵凌芳
0,北京怎么今年雨水这么多?!偏偏又遇上出差日，航班取消[泪]
0,怎么办？谁来救救我！[抓狂] 不能自拔了！编辑何老师痛哭这一段，看一次哭一次[泪] 。还有最后大合唱啦啦歌，太催泪了[泪] 。偏偏又爱看，看了一遍又一遍[委屈] ……何老师，你真的辛苦了，我们太爱你了！[泪] [友情提示：本周六晚这一段感人整蛊请务必自备纸巾（经验之谈）]
1,[xkl转圈]这是我们应该做的！欢迎再回来玩[爱你]
0,把那三个非人的东西曝光吧。[怒] //@王志华-auhihz:畜牲都不如！[怒] //@UTV杭州影视王小平: 养了一帮畜生[怒][鄙视]  //@陈业文新大都:一群畜牲子女！[怒][鄙视] //@魏上云:这个民族快了…… //@黄健翔:[怒]
0,[怒骂]//@三摩地帮主: 还是人吗，强烈谴责//@haiqing海晴马甲:广百？！[吃惊][怒]//@zsy媛媛:这么残忍! //@BBBBBboa:快自首吧……
1,?也是我常去充?的地方。[鼓掌][爱你]
1,回复@青山绿水6431:太棒了，收获大大的。[握手][嘻嘻] //@青山绿水6431:回复@RUI??_言殳言十:有关刘星的音乐我找到了，就是闲云孤鹤的作者！！！关于他的音乐作品，虾米不少，而且还能近似音乐，你应该大有收获吧。。。[思考]
1,哎呀呀，在上海吃吃吃不停的我也得抹?咀?回?啊：） //@廖伟棠:肯定是本世?以?香港最?音?盛事，我必偕子??[嘻嘻][haha]
1,#音乐SPA#正在直播、#贵州旅游广播#欢迎收听。[爱你]
1,做有趣的人，过有意思的日子，适量工作，适度赚钱，合理花钱，多提升非物质消费，别过没有阳光与自由的日子，爱情是神话，亲情在当下，有或没有，都你说了算，你说了算，说了算，了算，算，算算，算算算...[哈哈]
0,过年的计划不好定啊[抓狂]没有十全十美的安排啊。
1,转了！ //@胡凌玲:你要笑死我！[哈哈]
0,明明是后现实主义和虚幻现实主意//@Magic点钱: 只是漂亮的很独特，融合了复古和哥特//@喵和Candy的世界: [晕][晕]
0,当年小碗4块、大碗6块的马兰拉面，现在已经是12起步了[抓狂]
1,一起来看看我们今天拍卖的这幅画作吧。《粉红伊斯坦布尔》。献上大师与他的作品的合影。[爱你]超级美！
0,"除了镶钻,拜托你们还能想点别的招儿么？[泪]"
0,夜里回家，一大碗方便面直接下肚，每天健身又能怎样？[汗] //@月落猪蹄是二媛:我就是其中一枚[泪][泪]
0,Whitney Houston dies at age 48[悲伤]
0,今年该买哪家的蛋糕吃呀？？？？纠结啊。。。这两天翻了好几个网页，21CAKE有点吃腻了，ebeecake的卖相引不起购买的欲望，虽然提拉迷苏还蛮便宜的。。。有推荐吗？[抓狂][抓狂]实体店的基本也吃腻了~~~所以推荐网上风评好的吧~~[可怜]
1,#2012中国旅游金榜微博投票#今日中奖用户分别是@唧唧唧咕咕咕 @Veronica_慧 ，恭喜以上用户获得Design go防水腰包，请尽快将你们的联系方式私信给我（姓名、地址、电话），感谢大家的参与！[鼓掌]
1,你要是的了记得带家属哈[嘻嘻]//@黑米粒:[给力][给力][给力]
0,[泪][泪][泪] //@白羊座:如果你看懂了...说明你老了........
0,"一纸""限广令""怕是治标不治本,还需认真研究如何""治本""![抓狂] //@三十而栗IvanLin:上有政策下有对策。"
1,[嘻嘻][嘻嘻]//@沪港小生:
0,婚礼结束了，不知道何时我见红了[泪][泪][泪]
0,好吧，你果然越来越有才了！[衰]
1,钱佳安，你是最棒的！[爱你]
0,晓斋老师教我们排毒吧～//@王晓斋:毒@李霞LADY @O照镜子的猫O  //@潇月导演:这是真正的《舌尖上的中国》[怒]//@薛蛮子: 转发微博
0,回复@愿我三生烟火换你一世迷离:第二波，第二波…[害羞]现在是第一波…//@愿我三生烟火换你一世迷离:[可怜][可怜].....在淘宝买的表示作者@大卫独夫DE吴志伟 有点偏心，深深的[悲伤]
1,本来还想报个10公里，咋就没了？@smileyplum 。。。这次是要在任总的地盘上撒野了啊@任轶洁 @晓林oldchen  [嘻嘻]//@爱拍星空:这次最低50k起啊。。木有平民版本的了[泪]
0,25个小时没吃饭了，真要饿死了[泪][抓狂][馋嘴] 我在这里:http://t.cn/zjcpBNQ
1,可喜可贺！[鼓掌]
0,16400平，中赫拿下！一般二般的真看不懂！[晕] //@骑驴去看丁宁拿大满贯:看最后如何收场！ //@玩脚丫: 怪不得要提前限价呢 //@嗨辣老孙:这种拍卖，太他妈的中国特色了！[汗]  //@王岩52377-地产:中赫说他们只做豪宅。期待着他们的“嚎宅”
0,[?]//@leandle: [泪]//@吾家有宝: [泪] //@imchanglili:[泪][泪] // @宋英杰 : 含泪转发 // @南京周末 :知道这个贴子，看得很多人泪崩……[泪]
1,[哈哈]//@张小嗯V: 哈哈哈哈哈看到这段不禁想起了一个贱人啊
1,好味道活动进入尾声啦，亲爱的顾客朋友们赶紧给力支持起来哦~[鼓掌]
1,[给力]加一元并@三位好友即可买二赠一;满三千元再九折![爱你]极品大红袍，三年陈，综合香型，水醇香滑，层次丰富，耐冲泡，养胃安神。[给力]外包装为书法提写！限量典藏版！[礼物][礼物][礼物]@上海红骏茶业@武夷山红骏茶业@陈烟旧雨@大手娃 @紫角C @紫鑫坊 @宝钢侠 @上海发布
0,“免??啊”，真特?戳痛中?人民的自尊心[失望] //@油炸绿菜花：爱我中华
0,?? 超想听听毛大师激情澎湃的演讲词捏！ //@成都台ssdmn:回复  @?醉江?-毛宜漾 :毛大师加油！！！ @CDTV3雪子小姐   @sameskin   @CDTV-3帆   @CDTV3_shadow   @CDTV3_升起风马   @陆小文  // @?醉江?-毛宜漾 :回复 @成都台ssdmn :[怒] 我真的心在成都呀。?日子都搞?了
